ticker,date,sector,total_revenue,net_income,cash_to_assets,debt_to_assets,ocf_to_debt,volatility_6m,robust_lev_vol_interaction,robust_debt_cash_interaction,interest_rate,inflation_yoy,stock_12m_return,spy_12m_return,alpha,risk_label
AIG,2016-02-19,Financials,13831000000.0,-1849000000.0,0.0,0.05906109956272651,0.0,,-3.0,-3.0,0.38,0.8472775790126619,0.0,0.2582071524930094,-0.2582071524930094,0
IVZ,2016-02-19,Financials,5122900000.0,964100000.0,0.07383979707416684,0.08266994240862754,0.0,,-3.0,-0.6372651223295452,0.38,0.8472775790126619,0.0,0.2582071524930094,-0.2582071524930094,0
MTB,2016-02-19,Financials,4667624000.0,1079667000.0,0.011141490148979194,0.10413112095001165,0.0,,-3.0,0.5735019439681498,0.38,0.8472775790126619,0.0,0.2582071524930094,-0.2582071524930094,0
ABBV,2016-02-19,Health Care,6400000000.0,,0.15832233741753063,0.5588312912346842,0.0,,-3.0,0.13820738339872726,0.38,0.8472775790126619,0.0,0.2582071524930094,-0.2582071524930094,0
ABT,2016-02-19,Health Care,5188000000.0,767000000.0,0.1212451814677431,0.2181491987296046,0.0,,-3.0,-0.5247295801408903,0.38,0.8472775790126619,0.0,0.2582071524930094,-0.2582071524930094,0
LLY,2016-02-19,Health Care,5375600000.0,478400000.0,0.10307881323290852,0.22413962759601788,0.0,,-3.0,-0.38098802045016184,0.38,0.8472775790126619,0.0,0.2582071524930094,-0.2582071524930094,0
ELV,2016-02-19,Health Care,20187900000.0,180900000.0,0.03424457773932318,0.25704901989377454,0.0,,-3.0,1.6616185106124743,0.38,0.8472775790126619,0.0,0.2582071524930094,-0.2582071524930094,0
IEX,2016-02-19,Industrials,499798000.0,67763000.0,0.11692199770232366,0.2997009741420517,0.0,,-3.0,-0.6566157939008385,0.38,0.8472775790126619,0.0,0.2582071524930094,-0.2582071524930094,0
SWK,2016-02-19,Industrials,2845400000.0,882100000.0,0.030674320966498157,0.2530334886602559,0.0,,-3.0,1.1508902784782384,0.38,0.8472775790126619,0.0,0.2582071524930094,-0.2582071524930094,0
WAB,2016-02-19,Industrials,832849000.0,101779000.0,0.06853576985366637,0.21067376493598378,0.0,,-3.0,-0.4942744845774,0.38,0.8472775790126619,0.0,0.2582071524930094,-0.2582071524930094,0
VRSN,2016-02-19,Information Technology,1059366000.0,375236000.0,0.09698240304156061,0.0,,,-3.0,-3.0,0.38,0.8472775790126619,0.0,0.2582071524930094,-0.2582071524930094,0
XEL,2016-02-19,Utilities,2645821000.0,209025000.0,0.0021749631627457026,0.34149838164458096,0.0,,-3.0,1.0121073483560254,0.38,0.8472775790126619,0.0,0.2582071524930094,-0.2582071524930094,0
PPL,2016-02-19,Utilities,1780000000.0,399000000.0,0.021271723365817664,0.49563624335258644,0.0,,-3.0,-0.9874360965334628,0.38,0.8472775790126619,0.0,0.2582071524930094,-0.2582071524930094,0
RCL,2016-02-22,Consumer Discretionary,1902053000.0,206799000.0,0.0058104312452218025,0.37125665960308013,0.0,,-3.0,-3.0,0.38,0.8472775790126619,0.0,0.23914802491946113,-0.23914802491946113,0
AON,2016-02-22,Financials,3288000000.0,590000000.0,0.014136356943012811,0.21119864526579296,0.0,,-3.0,1.1407853669162706,0.38,0.8472775790126619,0.0,0.23914802491946113,-0.23914802491946113,0
WRB,2016-02-22,Financials,1811056000.0,504107000.0,0.03514022178580456,0.0,,,-3.0,-0.7251717517208769,0.38,0.8472775790126619,0.0,0.23914802491946113,-0.23914802491946113,0
CNC,2016-02-22,Health Care,6302000000.0,357000000.0,0.23981468864967978,0.16569014852159694,0.0,,-3.0,-3.0,0.38,0.8472775790126619,0.0,0.23914802491946113,-0.23914802491946113,0
HST,2016-02-22,Real Estate,5387000000.0,571000000.0,0.02028173794976239,0.09504412763068568,0.0,,-3.0,-0.7071067811865474,0.38,0.8472775790126619,0.0,0.23914802491946113,-0.23914802491946113,0
CCI,2016-02-22,Real Estate,945836000.0,1524335000.0,0.008114358866494724,0.5558677533309327,0.0,,-3.0,0.7071067811865475,0.38,0.8472775790126619,0.0,0.23914802491946113,-0.23914802491946113,0
VZ,2016-02-23,Communication Services,34254000000.0,5513000000.0,0.01827174623937214,0.4239331262262917,0.0,,-3.0,-3.0,0.38,0.8472775790126619,0.0,0.2558479937725923,-0.2558479937725923,0
KDP,2016-02-23,Consumer Staples,1546000000.0,185000000.0,0.10271733002593303,0.3241628142969895,0.0,,-3.0,-3.0,0.38,0.8472775790126619,0.0,0.2558479937725923,-0.2558479937725923,0
OKE,2016-02-23,Energy,1930902000.0,-28216000.0,0.0063199727102828665,0.5742495311603031,0.0,,-3.0,0.7071067811865475,0.38,0.8472775790126619,0.0,0.2558479937725923,-0.2558479937725923,0
COP,2016-02-23,Energy,29564000000.0,-4371000000.0,0.02429116572976078,0.2552213696606623,0.0,,-3.0,-0.7071067811865475,0.38,0.8472775790126619,0.0,0.2558479937725923,-0.2558479937725923,0
JPM,2016-02-23,Financials,93543000000.0,24442000000.0,,0.0066173462749043455,0.0,,-3.0,-3.0,0.38,0.8472775790126619,0.0,0.2558479937725923,-0.2558479937725923,0
DXCM,2016-02-23,Health Care,402000000.0,1500000.0,0.29486301369863016,0.0,,,-3.0,-3.0,0.38,0.8472775790126619,0.0,0.2558479937725923,-0.2558479937725923,0
JBHT,2016-02-23,Industrials,1621015000.0,116746000.0,0.0015305644031857518,0.34511284956388816,0.0,,-3.0,0.7071067811865476,0.38,0.8472775790126619,0.0,0.2558479937725923,-0.2558479937725923,0
FIX,2016-02-23,Industrials,383840000.0,14883000.0,0.0816432762574574,0.016275444841915922,0.0,,-3.0,-0.7071067811865476,0.38,0.8472775790126619,0.0,0.2558479937725923,-0.2558479937725923,0
MSI,2016-02-23,Information Technology,1682000000.0,613000000.0,0.23607964707285084,0.5234291164898056,0.0,,-3.0,-0.7071067811865476,0.38,0.8472775790126619,0.0,0.2558479937725923,-0.2558479937725923,0
IBM,2016-02-23,Information Technology,81741000000.0,13190000000.0,0.06955970858409882,0.3079596361826327,0.0,,-3.0,0.7071067811865476,0.38,0.8472775790126619,0.0,0.2558479937725923,-0.2558479937725923,0
MLM,2016-02-23,Materials,3539570000.0,288938000.0,0.024190675538788335,0.22316989507783408,0.0,,-3.0,-3.0,0.38,0.8472775790126619,0.0,0.2558479937725923,-0.2558479937725923,0
UDR,2016-02-23,Real Estate,894638000.0,357159000.0,0.0008797151925326246,0.46592741188364484,0.0,,-3.0,-3.0,0.38,0.8472775790126619,0.0,0.2558479937725923,-0.2558479937725923,0
EIX,2016-02-23,Utilities,2341000000.0,1117000000.0,0.0032001590141125026,0.2317431922083085,0.0,,-3.0,-3.0,0.38,0.8472775790126619,0.0,0.2558479937725923,-0.2558479937725923,0
TSLA,2016-02-24,Consumer Discretionary,1214379000.0,-320397000.0,0.1479040983829392,0.2521328495908537,0.0,,-3.0,-0.7071067811865475,0.38,0.8472775790126619,0.0,0.2517140441892538,-0.2517140441892538,0
HAS,2016-02-24,Consumer Discretionary,1465354000.0,174394000.0,0.20690712872642017,0.36258856440663567,0.0,,-3.0,0.7071067811865475,0.38,0.8472775790126619,0.0,0.2517140441892538,-0.2517140441892538,0
XOM,2016-02-24,Energy,259488000000.0,16551000000.0,0.011001965803336521,0.1125377867786363,0.0,,-3.0,-3.0,0.38,0.8472775790126619,0.0,0.2517140441892538,-0.2517140441892538,0
BAC,2016-02-24,Financials,82507000000.0,15888000000.0,0.07431414026663981,0.11041469634139744,0.0,,-3.0,0.7071067811865475,0.38,0.8472775790126619,0.0,0.2517140441892538,-0.2517140441892538,0
SCHW,2016-02-24,Financials,1691000000.0,416000000.0,0.06519774872358723,0.015730630640438063,0.0,,-3.0,-0.7071067811865475,0.38,0.8472775790126619,0.0,0.2517140441892538,-0.2517140441892538,0
GILD,2016-02-24,Health Care,8506000000.0,4685000000.0,0.2479021586064546,0.4278246108142518,0.0,,-3.0,-0.9879103297706816,0.38,0.8472775790126619,0.0,0.2517140441892538,-0.2517140441892538,0
DHR,2016-02-24,Health Care,5884800000.0,688600000.0,0.016399085898196268,0.26689781884692115,0.0,,-3.0,0.7670149086699534,0.38,0.8472775790126619,0.0,0.2517140441892538,-0.2517140441892538,0
ZTS,2016-02-24,Health Care,1274000000.0,20000000.0,0.14583596613168204,0.5640085934538102,0.0,,-3.0,-0.7295891686039901,0.38,0.8472775790126619,0.0,0.2517140441892538,-0.2517140441892538,0
LMT,2016-02-24,Industrials,12917000000.0,933000000.0,0.022186940237746297,0.29117814688161536,0.0,,-3.0,-0.09493076437274282,0.38,0.8472775790126619,0.0,0.2517140441892538,-0.2517140441892538,0
ETN,2016-02-24,Industrials,20855000000.0,1981000000.0,0.008636524765557024,0.2644774580258451,0.0,,-3.0,1.0440802087275507,0.38,0.8472775790126619,0.0,0.2517140441892538,-0.2517140441892538,0
TXT,2016-02-24,Industrials,13340000000.0,226000000.0,0.0683301604568942,0.0,,,-3.0,-0.9491494443548081,0.38,0.8472775790126619,0.0,0.2517140441892538,-0.2517140441892538,0
FSLR,2016-02-24,Information Technology,3578995000.0,546421000.0,0.15401517509254298,0.03435123424568954,0.0,,-3.0,-0.9087745692303661,0.38,0.8472775790126619,0.0,0.2517140441892538,-0.2517140441892538,0
ON,2016-02-24,Information Technology,840300000.0,209000000.0,0.15960305974777755,0.2197901591895803,0.0,,-3.0,-0.3245304518569589,0.38,0.8472775790126619,0.0,0.2517140441892538,-0.2517140441892538,0
TXN,2016-02-24,Information Technology,3189000000.0,836000000.0,0.061614294516327786,0.1922365988909427,0.0,,-3.0,0.5578067532769064,0.38,0.8472775790126619,0.0,0.2517140441892538,-0.2517140441892538,0
TYL,2016-02-24,Information Technology,158916000.0,8618000.0,0.024390189964395497,0.0,,,-3.0,-1.0216871102427372,0.38,0.8472775790126619,0.0,0.2517140441892538,-0.2517140441892538,0
IT,2016-02-24,Information Technology,2163056000.0,175635000.0,0.17150797862312075,0.3632708354217574,0.0,,-3.0,0.050596216865990105,0.38,0.8472775790126619,0.0,0.2517140441892538,-0.2517140441892538,0
SHW,2016-02-24,Materials,2604596000.0,198017000.0,0.035522988748855074,0.3383472134575192,0.0,,-3.0,0.7071067811865471,0.38,0.8472775790126619,0.0,0.2517140441892538,-0.2517140441892538,0
AES,2016-02-24,Utilities,14963000000.0,41000000.0,0.03424694708276798,0.0,,,-3.0,-0.7194293690564287,0.38,0.8472775790126619,0.0,0.2517140441892538,-0.2517140441892538,0
LNT,2016-02-24,Utilities,740100000.0,388400000.0,0.00046417824444586723,0.2946731544913247,0.0,,-3.0,1.141901386795839,0.38,0.8472775790126619,0.0,0.2517140441892538,-0.2517140441892538,0
AEP,2016-02-24,Utilities,3614700000.0,470700000.0,0.002859778448229742,0.2896401121214725,0.0,,-3.0,-0.42247201773941,0.38,0.8472775790126619,0.0,0.2517140441892538,-0.2517140441892538,0
LYV,2016-02-25,Communication Services,1736725000.0,-73837000.0,0.21167543635799832,0.3253059781122929,0.0,,-3.0,-3.0,0.38,0.8472775790126619,0.0,0.23866784850334644,-0.23866784850334644,0
DPZ,2016-02-25,Consumer Discretionary,741183000.0,62759000.0,0.1668435759428389,2.7273534247260405,0.0,,-3.0,0.7071067811865475,0.38,0.8472775790126619,0.0,0.23866784850334644,-0.23866784850334644,0
MCD,2016-02-25,Consumer Discretionary,6341300000.0,1206200000.0,0.20257678834540982,0.6358177797341501,0.0,,-3.0,-0.7071067811865475,0.38,0.8472775790126619,0.0,0.23866784850334644,-0.23866784850334644,0
MO,2016-02-25,Consumer Staples,6318000000.0,1248000000.0,0.07281389273090517,0.3969571230982019,0.0,,-3.0,-3.0,0.38,0.8472775790126619,0.0,0.23866784850334644,-0.23866784850334644,0
CVX,2016-02-25,Energy,138477000000.0,4710000000.0,0.04142005163414167,0.15721731810614686,0.0,,-3.0,-1.0718407477463792,0.38,0.8472775790126619,0.0,0.23866784850334644,-0.23866784850334644,0
EXE,2016-02-25,Energy,12764000000.0,-14635000000.0,0.047531255401279025,0.5965316586967794,0.0,,-3.0,0.9078989466470277,0.38,0.8472775790126619,0.0,0.23866784850334644,-0.23866784850334644,0
EOG,2016-02-25,Energy,1796761000.0,-284296000.0,0.02663575536147143,0.24665893661610624,0.0,,-3.0,0.16394180109935186,0.38,0.8472775790126619,0.0,0.23866784850334644,-0.23866784850334644,0
MET,2016-02-25,Financials,17044000000.0,842000000.0,0.014525026397230769,0.00011390390838480841,0.0,,-3.0,-0.47934347437760105,0.38,0.8472775790126619,0.0,0.23866784850334644,-0.23866784850334644,0
COF,2016-02-25,Financials,23413000000.0,920000000.0,0.0,0.17696558578407892,0.0,,-3.0,-3.0,0.38,0.8472775790126619,0.0,0.23866784850334644,-0.23866784850334644,0
ERIE,2016-02-25,Financials,356380000.0,30133000.0,0.12995773454909273,0.0,,,-3.0,-0.4821845939473575,0.38,0.8472775790126619,0.0,0.23866784850334644,-0.23866784850334644,0
USB,2016-02-25,Financials,20306000000.0,5933000000.0,,0.1421229670050942,0.0,,-3.0,-3.0,0.38,0.8472775790126619,0.0,0.23866784850334644,-0.23866784850334644,0
MCO,2016-02-25,Financials,865900000.0,949600000.0,0.3430144044970137,0.6638169965257447,0.0,,-3.0,0.218953922717998,0.38,0.8472775790126619,0.0,0.23866784850334644,-0.23866784850334644,0
AFL,2016-02-25,Financials,5319000000.0,2533000000.0,0.03677216473929803,0.0,,,-3.0,-0.4821845939473575,0.38,0.8472775790126619,0.0,0.23866784850334644,-0.23866784850334644,0
AMP,2016-02-25,Financials,12200000000.0,380000000.0,0.016216922844050585,0.0,,,-3.0,-0.4821845939473575,0.38,0.8472775790126619,0.0,0.23866784850334644,-0.23866784850334644,0
ALGN,2016-02-25,Health Care,845486000.0,144020000.0,0.1447516167759765,0.0,,,-3.0,-0.9728314013283154,0.38,0.8472775790126619,0.0,0.23866784850334644,-0.23866784850334644,0
TMO,2016-02-25,Health Care,4652500000.0,,0.011056763432708063,0.28183374501699726,0.0,,-3.0,-0.05228579222609723,0.38,0.8472775790126619,0.0,0.23866784850334644,-0.23866784850334644,0
UHS,2016-02-25,Health Care,2315239000.0,191317000.0,0.006355333386685417,0.3515946927340379,0.0,,-3.0,1.0251171935544128,0.38,0.8472775790126619,0.0,0.23866784850334644,-0.23866784850334644,0
EXPD,2016-02-25,Industrials,1596221000.0,115100000.0,0.3128036374929427,0.0,,,-3.0,-0.9487989575140369,0.38,0.8472775790126619,0.0,0.23866784850334644,-0.23866784850334644,0
AME,2016-02-25,Industrials,987983000.0,136841000.0,0.05716907268779644,0.2914113973528516,0.0,,-3.0,0.6540058235350276,0.38,0.8472775790126619,0.0,0.23866784850334644,-0.23866784850334644,0
EME,2016-02-25,Industrials,1777826000.0,172507000.0,0.1372719915859996,0.084609484924446,0.0,,-3.0,-0.754990662829813,0.38,0.8472775790126619,0.0,0.23866784850334644,-0.23866784850334644,0
UPS,2016-02-25,Industrials,16054000000.0,1331000000.0,0.07125890736342043,0.4529247474615646,0.0,,-3.0,1.0497837968088226,0.38,0.8472775790126619,0.0,0.23866784850334644,-0.23866784850334644,0
ANET,2016-02-25,Information Technology,245446000.0,43924000.0,0.5925786065920045,0.0,,,-3.0,-0.5046977884579453,0.38,0.8472775790126619,0.0,0.23866784850334644,-0.23866784850334644,0
CTSH,2016-02-25,Information Technology,3232500000.0,423400000.0,0.16265862507079767,0.09854271587551855,0.0,,-3.0,-0.49057116245498167,0.38,0.8472775790126619,0.0,0.23866784850334644,-0.23866784850334644,0
CDW,2016-02-25,Information Technology,3418400000.0,89300000.0,0.005566000029606383,0.4785131674388998,0.0,,-3.0,1.4999667393708724,0.38,0.8472775790126619,0.0,0.23866784850334644,-0.23866784850334644,0
NOW,2016-02-25,Information Technology,1005480000.0,-198426000.0,0.22816443577716636,0.0,,,-3.0,-0.5046977884579453,0.38,0.8472775790126619,0.0,0.23866784850334644,-0.23866784850334644,0
IP,2016-02-25,Materials,5443000000.0,917000000.0,0.034328309412495504,0.30490077483898387,0.0,,-3.0,-0.4307347992726845,0.38,0.8472775790126619,0.0,0.23866784850334644,-0.23866784850334644,0
VMC,2016-02-25,Materials,857285000.0,88888000.0,0.03421736834395936,0.23854755305944664,0.0,,-3.0,-0.7124529760407816,0.38,0.8472775790126619,0.0,0.23866784850334644,-0.23866784850334644,0
EQR,2016-02-25,Real Estate,2744965000.0,908018000.0,0.0018255992228464355,0.0,,,-3.0,-3.0,0.38,0.8472775790126619,0.0,0.23866784850334644,-0.23866784850334644,0
DUK,2016-02-25,Utilities,5322000000.0,482000000.0,0.00707352504209449,0.3394631714483806,0.0,,-3.0,-3.0,0.38,0.8472775790126619,0.0,0.23866784850334644,-0.23866784850334644,0
LVS,2016-02-26,Consumer Discretionary,2861735000.0,574975000.0,0.10384744271342343,0.44658393234690436,0.0,,-3.0,-1.0870075099386345,0.38,0.8472775790126619,0.0,0.24152497509760126,-0.24152497509760126,0
HLT,2016-02-26,Consumer Discretionary,2856000000.0,816000000.0,0.023681754549696687,0.37758593871519675,0.0,,-3.0,0.8808626217606867,0.38,0.8472775790126619,0.0,0.24152497509760126,-0.24152497509760126,0
ORLY,2016-02-26,Consumer Discretionary,1949052000.0,218576000.0,0.017418976246292323,0.20818987389548466,0.0,,-3.0,0.2061448881779474,0.38,0.8472775790126619,0.0,0.24152497509760126,-0.24152497509760126,0
HSY,2016-02-26,Consumer Staples,1909222000.0,227889000.0,0.06483999707355646,0.359369512333631,0.0,,-3.0,-3.0,0.38,0.8472775790126619,0.0,0.24152497509760126,-0.24152497509760126,0
WMB,2016-02-26,Energy,7360000000.0,-1314000000.0,0.002039983680130559,0.4959404324765402,0.0,,-3.0,1.1541517785796,0.38,0.8472775790126619,0.0,0.24152497509760126,-0.24152497509760126,0
MPC,2016-02-26,Energy,72051000000.0,168000000.0,0.026139394642235882,0.2765858749855039,0.0,,-3.0,-0.5462496991074398,0.38,0.8472775790126619,0.0,0.24152497509760126,-0.24152497509760126,0
GL,2016-02-26,Financials,933860000.0,132956000.0,,0.062149234987807764,0.0,,-3.0,-3.0,0.38,0.8472775790126619,0.0,0.24152497509760126,-0.24152497509760126,0
C,2016-02-26,Financials,18456000000.0,3360000000.0,,0.12203603260147527,0.0,,-3.0,-3.0,0.38,0.8472775790126619,0.0,0.24152497509760126,-0.24152497509760126,0
CFG,2016-02-26,Financials,4824000000.0,840000000.0,0.022321428571428572,0.09636200509377171,0.0,,-3.0,0.48284429657874844,0.38,0.8472775790126619,0.0,0.24152497509760126,-0.24152497509760126,0
BRO,2016-02-26,Financials,404597000.0,57935000.0,0.08845862511493217,0.22041402913656585,0.0,,-3.0,-0.2493209719109014,0.38,0.8472775790126619,0.0,0.24152497509760126,-0.24152497509760126,0
ACGL,2016-02-26,Financials,3936590000.0,58579000.0,0.02387364862211986,0.0,,,-3.0,-1.2488011283787679,0.38,0.8472775790126619,0.0,0.24152497509760126,-0.24152497509760126,0
CINF,2016-02-26,Financials,1263000000.0,156000000.0,0.028801355357899194,0.04346675137653536,0.0,,-3.0,-0.6434332331966859,0.38,0.8472775790126619,0.0,0.24152497509760126,-0.24152497509760126,0
NDAQ,2016-02-26,Financials,3403000000.0,427000000.0,0.025377286906668916,0.19930865862912064,0.0,,-3.0,1.9015292728840967,0.38,0.8472775790126619,0.0,0.24152497509760126,-0.24152497509760126,0
MSCI,2016-02-26,Financials,272893000.0,59406000.0,0.24712717275285853,0.5018781456675862,0.0,,-3.0,-0.4341851738279671,0.38,0.8472775790126619,0.0,0.24152497509760126,-0.24152497509760126,0
HIG,2016-02-26,Financials,4513000000.0,421000000.0,0.0,0.026643544064322875,0.0,,-3.0,-3.0,0.38,0.8472775790126619,0.0,0.24152497509760126,-0.24152497509760126,0
CB,2016-02-26,Financials,18987000000.0,2834000000.0,0.01733974171111502,0.10352070023249907,0.0,,-3.0,1.1459462393953452,0.38,0.8472775790126619,0.0,0.24152497509760126,-0.24152497509760126,0
BX,2016-02-26,Financials,897419000.0,394679000.0,0.08156430235531437,0.2988433406966503,0.0,,-3.0,0.2208646593567576,0.38,0.8472775790126619,0.0,0.24152497509760126,-0.24152497509760126,0
CME,2016-02-26,Financials,813800000.0,1247000000.0,0.025123383032884826,0.0,,,-3.0,-1.2488011283787679,0.38,0.8472775790126619,0.0,0.24152497509760126,-0.24152497509760126,0
BNY,2016-02-26,Financials,15126000000.0,3222000000.0,0.01660063995124181,0.05471837066382244,0.0,,-3.0,0.07335716747814225,0.38,0.8472775790126619,0.0,0.24152497509760126,-0.24152497509760126,0
WST,2016-02-26,Health Care,1399800000.0,95600000.0,0.16199634239867855,0.17591882484809157,0.0,,-3.0,-0.5816130950554314,0.38,0.8472775790126619,0.0,0.24152497509760126,-0.24152497509760126,0
BAX,2016-02-26,Health Care,2603000000.0,205000000.0,0.10550655542312276,0.20190703218116807,0.0,,-3.0,-0.5163965592680211,0.38,0.8472775790126619,0.0,0.24152497509760126,-0.24152497509760126,0
DGX,2016-02-26,Health Care,1849000000.0,200000000.0,0.013350732784581409,0.3664926721541859,0.0,,-3.0,1.4956431426609558,0.38,0.8472775790126619,0.0,0.24152497509760126,-0.24152497509760126,0
GNRC,2016-02-26,Industrials,357830000.0,9182000.0,0.06462291724304112,0.5905184915797271,0.0,,-3.0,-0.181631614548293,0.38,0.8472775790126619,0.0,0.24152497509760126,-0.24152497509760126,0
PNR,2016-02-26,Industrials,1760700000.0,-76400000.0,0.01065193556548874,0.41231340136628153,0.0,,-3.0,1.748078876191934,0.38,0.8472775790126619,0.0,0.24152497509760126,-0.24152497509760126,0
GE,2016-02-26,Industrials,117386000000.0,6403000000.0,0.18445397936236027,0.3961765159572309,0.0,,-3.0,-0.6377986439987869,0.38,0.8472775790126619,0.0,0.24152497509760126,-0.24152497509760126,0
XYL,2016-02-26,Industrials,994000000.0,114000000.0,0.14601674898003006,0.27356667382435046,0.0,,-3.0,-0.6556995441515905,0.38,0.8472775790126619,0.0,0.24152497509760126,-0.24152497509760126,0
ALLE,2016-02-26,Industrials,2068100000.0,154300000.0,0.08738458845665777,0.6762350676060036,0.0,,-3.0,-0.2729490734932641,0.38,0.8472775790126619,0.0,0.24152497509760126,-0.24152497509760126,0
FTNT,2016-02-26,Information Technology,1009268000.0,7987000.0,0.303420254564342,0.0,,,-3.0,-0.7071067811865475,0.38,0.8472775790126619,0.0,0.24152497509760126,-0.24152497509760126,0
ROP,2016-02-26,Information Technology,943640000.0,208597000.0,0.07656206282917657,0.3210365678258009,0.0,,-3.0,0.7071067811865475,0.38,0.8472775790126619,0.0,0.24152497509760126,-0.24152497509760126,0
ECL,2016-02-26,Materials,3412000000.0,222900000.0,0.004978086762473379,0.346829956495384,0.0,,-3.0,0.8132740928439527,0.38,0.8472775790126619,0.0,0.24152497509760126,-0.24152497509760126,0
STLD,2016-02-26,Materials,1591046000.0,-256316000.0,0.11722386127755163,0.4156629983286258,0.0,,-3.0,-0.7759737901122277,0.38,0.8472775790126619,0.0,0.24152497509760126,-0.24152497509760126,0
NUE,2016-02-26,Materials,3456713000.0,-15288000.0,0.13609927693954393,0.3059984495872712,0.0,,-3.0,-0.8071587292640129,0.38,0.8472775790126619,0.0,0.24152497509760126,-0.24152497509760126,0
PKG,2016-02-26,Materials,1390900000.0,104300000.0,0.03485599666956818,0.43573780418574726,0.0,,-3.0,-0.560746131207114,0.38,0.8472775790126619,0.0,0.24152497509760126,-0.24152497509760126,0
AMT,2016-02-26,Real Estate,1280041000.0,221595000.0,0.011919519695608193,0.6344273875910859,0.0,,-3.0,0.7697105423526149,0.38,0.8472775790126619,0.0,0.24152497509760126,-0.24152497509760126,0
SPG,2016-02-26,Real Estate,1380621000.0,459917000.0,0.022874995273350116,0.0,,,-3.0,-0.8180679833941884,0.38,0.8472775790126619,0.0,0.24152497509760126,-0.24152497509760126,0
CSGP,2016-02-26,Real Estate,711764000.0,-3465000.0,0.20283895091824228,0.1627095203770393,0.0,,-3.0,-0.7941387731233694,0.38,0.8472775790126619,0.0,0.24152497509760126,-0.24152497509760126,0
ESS,2016-02-26,Real Estate,1194407000.0,85762000.0,0.0024725343606308357,0.1845114710084247,0.0,,-3.0,1.4080480229786856,0.38,0.8472775790126619,0.0,0.24152497509760126,-0.24152497509760126,0
KIM,2016-02-26,Real Estate,1166769000.0,900143000.0,0.016707611336253658,0.0,,,-3.0,-0.8180679833941884,0.38,0.8472775790126619,0.0,0.24152497509760126,-0.24152497509760126,0
SBAC,2016-02-26,Real Estate,406941000.0,31019000.0,0.01594428906900583,1.1511627043115726,0.0,,-3.0,1.3356969813829955,0.38,0.8472775790126619,0.0,0.24152497509760126,-0.24152497509760126,0
EQIX,2016-02-26,Real Estate,730462000.0,187774000.0,0.21520745759144205,0.5065098470120053,0.0,,-3.0,-0.7478582485705371,0.38,0.8472775790126619,0.0,0.24152497509760126,-0.24152497509760126,0
AVB,2016-02-26,Real Estate,480840000.0,155352000.0,0.023654821645466784,0.38279925853323177,0.0,,-3.0,-0.33532255823201296,0.38,0.8472775790126619,0.0,0.24152497509760126,-0.24152497509760126,0
WEC,2016-02-26,Utilities,1848300000.0,640300000.0,0.0016964626369433695,0.34811890227285114,0.0,,-3.0,2.250220623576277,0.38,0.8472775790126619,0.0,0.24152497509760126,-0.24152497509760126,0
SRE,2016-02-26,Utilities,2701000000.0,1448000000.0,0.009793438639125152,0.3342891859052248,0.0,,-3.0,-0.3064412913472415,0.38,0.8472775790126619,0.0,0.24152497509760126,-0.24152497509760126,0
AEE,2016-02-26,Utilities,1308000000.0,30000000.0,0.012351945854483926,0.3037648054145516,0.0,,-3.0,-0.44904159145326833,0.38,0.8472775790126619,0.0,0.24152497509760126,-0.24152497509760126,0
ES,2016-02-26,Utilities,1691200000.0,183700000.0,,0.2879491505465167,0.0,,-3.0,-3.0,0.38,0.8472775790126619,0.0,0.24152497509760126,-0.24152497509760126,0
SO,2016-02-26,Utilities,3568000000.0,2435000000.0,0.017926913353252125,0.3327970581475523,0.0,,-3.0,-0.5391368345088382,0.38,0.8472775790126619,0.0,0.24152497509760126,-0.24152497509760126,0
PEG,2016-02-26,Utilities,2278000000.0,1679000000.0,0.010496869588384175,0.2646063673904356,0.0,,-3.0,-0.4398404730265117,0.38,0.8472775790126619,0.0,0.24152497509760126,-0.24152497509760126,0
D,2016-02-26,Utilities,2556000000.0,366000000.0,0.010323655968841947,0.46133306121060597,0.0,,-3.0,-0.14872448142966593,0.38,0.8472775790126619,0.0,0.24152497509760126,-0.24152497509760126,0
CNP,2016-02-26,Utilities,1791000000.0,-509000000.0,0.012374613293334584,0.37222274303928005,0.0,,-3.0,-0.3670359518107512,0.38,0.8472775790126619,0.0,0.24152497509760126,-0.24152497509760126,0
NCLH,2016-02-29,Consumer Discretionary,1036523000.0,38312000.0,0.009452857484253459,0.4702659009061492,0.0,,-3.0,1.152709870831927,0.38,0.8472775790126619,0.0,0.24796105385551254,-0.24796105385551254,0
WYNN,2016-02-29,Consumer Discretionary,946902000.0,104794000.0,0.19768464167247737,0.8755501076337315,0.0,,-3.0,-0.6350487618799231,0.38,0.8472775790126619,0.0,0.24796105385551254,-0.24796105385551254,0
MGM,2016-02-29,Consumer Discretionary,2191873000.0,-1473497000.0,0.06624232436511057,0.49051055677655736,0.0,,-3.0,-0.517661108952004,0.38,0.8472775790126619,0.0,0.24796105385551254,-0.24796105385551254,0
PGR,2016-02-29,Financials,20853800000.0,1300500000.0,0.0,0.09081031412541542,0.0,,-3.0,-3.0,0.38,0.8472775790126619,0.0,0.24796105385551254,-0.24796105385551254,0
EG,2016-02-29,Financials,5837889000.0,392374000.0,0.013238853878492078,0.0,,,-3.0,-0.5023061570812345,0.38,0.8472775790126619,0.0,0.24796105385551254,-0.24796105385551254,0
